### SYSTEM         = Linux lass 4.14.11debug+ #1 SMP Tue Jan 14 02:29:01 PST 2020 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 32G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,DWSM,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,DWSM10,DWSM100,DWSM1000,DWSM10000,DWSL10,DWSL100,DWSL1000,DWSL10000,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL,DWRM
### NCORES         = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
### CORE_SEQ       = 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119


### MODEL_NAME     = Intel(R) Xeon(R) CPU E7-8870 v2 @ 2.30GHz
### PHYSICAL_CHIPS = 8
### CORE_PER_CHIP  = 15
### SMT_LEVEL      = 1


## nvme:f2fs:DRBM:120:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

101 29.998878 3895162.000000 129843.590855 30.0902 3.73 0 99.65 2699.59 740.7 0 0.01 0 0 0.105258 0 2.81205 76.1804 20.902 0 0.000282193 0 0

## nvme:f2fs:DRBM:100:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

100 29.999716 3895272.000000 129843.630615 30.0913 3.57 0 98.37 2701.32 741.78 0 0 0 0 0.100704 0 2.77486 76.2 20.9244 0 0 0 0

## nvme:f2fs:DRBM:99:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

99 30.000484 3894918.000000 129828.503466 30.0931 3.5 0 96.78 2706.45 742.13 0 0 0 0 0.0986232 0 2.72707 76.2625 20.9118 0 0 0 0

## nvme:f2fs:DRBM:98:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

98 29.999257 3895251.000000 129844.917548 30.0922 3.37 0 90.46 2740.93 715.35 0 0 0 0 0.0949266 0 2.54809 77.2069 20.1501 0 0 0 0

## nvme:f2fs:DRBM:97:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

97 30.000422 3895085.000000 129834.341580 30.0916 2.97 0 82.88 2750.11 717.44 0 0 0 0 0.0835819 0 2.33241 77.3938 20.1902 0 0 0 0

## nvme:f2fs:DRBM:96:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

96 29.999546 3895244.000000 129843.432352 30.0904 3.17 0 84.72 2751.08 717.14 0 0 0 0 0.0891423 0 2.38238 77.3621 20.1664 0 0 0 0

## nvme:f2fs:DRBM:95:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

95 29.999624 3894896.000000 129831.493387 30.0939 3.43 0 85.74 2748.76 716.61 0 0 0 0 0.0964963 0 2.41213 77.331 20.1604 0 0 0 0

## nvme:f2fs:DRBM:94:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

94 29.999783 3894909.000000 129831.238698 30.092 3.32 0 86.44 2776.35 688.13 0 0 0 0 0.0934096 0 2.43202 78.1137 19.3608 0 0 0 0

## nvme:f2fs:DRBM:93:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

93 29.999460 3895043.000000 129837.103828 30.0914 3.16 0 90.97 2771.93 685.88 0 0 0 0 0.0889655 0 2.56114 78.0399 19.31 0 0 0 0

## nvme:f2fs:DRBM:92:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

92 29.999366 3895001.000000 129836.109549 30.0902 3.43 0 95.73 2766.9 683.89 0 0.01 0 0 0.0966208 0 2.69665 77.9417 19.2647 0 0.000281693 0 0

## nvme:f2fs:DRBM:91:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

91 29.999603 3895029.000000 129836.019162 30.0914 3.55 0 86.9 2774.39 688.24 0 0 0 0 0.0999133 0 2.44577 78.0841 19.3702 0 0 0 0

## nvme:f2fs:DRBM:90:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

90 30.000219 3894787.000000 129825.286570 30.0921 3.31 0 88.72 2801.85 663.77 0 0 0 0 0.0930389 0 2.49378 78.7556 18.6575 0 0 0 0

## nvme:f2fs:DRBM:89:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

89 30.000143 3894779.000000 129825.345839 30.0928 3.47 0 86.48 2803.83 663.53 0 0 0 0 0.0975456 0 2.43105 78.8188 18.6526 0 0 0 0

## nvme:f2fs:DRBM:88:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

88 30.000014 3895073.000000 129835.707503 30.0989 4.04 0 78.54 2810.63 666.77 0 0 0 0 0.113484 0 2.20619 78.9507 18.7296 0 0 0 0

## nvme:f2fs:DRBM:87:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

87 29.999690 3894825.000000 129828.841614 30.0915 3.33 0 84.34 2836.05 636.15 0 0 0 0 0.0935427 0 2.36919 79.6672 17.87 0 0 0 0

## nvme:f2fs:DRBM:86:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

86 29.999327 3894626.000000 129823.778242 30.0912 3.04 0 85.56 2836.4 635.88 0 0.01 0 0 0.0853719 0 2.40277 79.6542 17.8573 0 0.000280829 0 0

## nvme:f2fs:DRBM:85:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

85 30.000542 3894959.000000 129829.619347 30.0922 3.21 0 80.26 2842.32 637.63 0 0.01 0 0 0.0900817 0 2.25232 79.7636 17.8937 0 0.000280628 0 0

## nvme:f2fs:DRBM:84:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

84 29.999492 3894668.000000 129824.463121 30.0893 3.31 0 78.92 2843.84 638.69 0 0 0 0 0.0928534 0 2.21389 79.7765 17.9168 0 0 0 0

## nvme:f2fs:DRBM:83:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

83 30.000155 3894916.000000 129829.864475 30.0909 3.22 0 69.14 2881.03 612.57 0 0 0 0 0.0902983 0 1.93889 80.7925 17.1783 0 0 0 0

## nvme:f2fs:DRBM:82:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

82 29.999640 3894725.000000 129825.725103 30.0911 3.06 0 76.53 2876.47 610.28 0 0 0 0 0.0858023 0 2.1459 80.6561 17.1122 0 0 0 0

## nvme:f2fs:DRBM:81:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

81 29.999998 3894783.000000 129826.110151 30.0908 2.56 0 73.6 2879.83 611.07 0 0 0 0 0.0717678 0 2.06332 80.734 17.1309 0 0 0 0

## nvme:f2fs:DRBM:80:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

80 29.999712 3894698.000000 129824.515146 30.0926 3.01 0 71.95 2881.92 611.21 0 0 0 0 0.0843589 0 2.01649 80.7693 17.1299 0 0 0 0

## nvme:f2fs:DRBM:79:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

79 29.999734 3894805.000000 129827.985899 30.0915 2.53 0 69.33 2913.29 583.94 0 0.01 0 0 0.0708862 0 1.94251 81.6253 16.361 0 0.000280183 0 0

## nvme:f2fs:DRBM:78:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

78 29.999844 3894451.000000 129815.707598 30.0919 2.92 0 67.08 2916.73 584.88 0 0 0 0 0.0817558 0 1.87814 81.6643 16.3758 0 0 0 0

## nvme:f2fs:DRBM:77:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

77 29.999929 3895056.000000 129835.508907 30.0914 2.53 0 60.59 2922.64 586.45 0 0 0 0 0.0708245 0 1.69615 81.816 16.417 0 0 0 0

## nvme:f2fs:DRBM:76:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

76 30.000072 3894810.000000 129826.686879 30.0901 2.67 0 59.39 2923.95 587.25 0 0 0 0 0.0747217 0 1.66207 81.8286 16.4346 0 0 0 0

## nvme:f2fs:DRBM:75:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

75 30.000102 3894817.000000 129826.791634 30.0922 2.79 0 59.24 2954.12 559.63 0 0 0 0 0.0780249 0 1.6567 82.6147 15.6506 0 0 0 0

## nvme:f2fs:DRBM:74:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

74 29.999622 3894918.000000 129832.234249 30.0904 2.31 0 59.07 2954.59 559.75 0 0 0 0 0.0646024 0 1.65197 82.6292 15.6542 0 0 0 0

## nvme:f2fs:DRBM:73:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

73 30.000177 3894979.000000 129831.868511 30.0898 2.76 0 58.8 2955 560.45 0 0 0 0 0.0771594 0 1.64383 82.6109 15.6681 0 0 0 0

## nvme:f2fs:DRBM:72:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

72 30.000311 3894966.000000 129830.856191 30.0912 2.7 0 54.09 2988.83 532.9 0 0.01 0 0 0.07545 0 1.51151 83.5212 14.8916 0 0.000279444 0 0

## nvme:f2fs:DRBM:71:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

71 29.999968 3894967.000000 129832.370358 30.0965 2.93 0 52.09 2990.45 532.92 0 0 0 0 0.0818804 0 1.45568 83.5697 14.8927 0 0 0 0

## nvme:f2fs:DRBM:70:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

70 30.000541 3895065.000000 129833.160283 30.089 2.47 0 53.83 2990.8 532.55 0 0.01 0 0 0.069001 0 1.50377 83.5498 14.8771 0 0.000279356 0 0

## nvme:f2fs:DRBM:69:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

69 30.000519 3894921.000000 129828.455787 30.0931 2.4 0 49.4 2994.62 534.7 0 0.01 0 0 0.067018 0 1.37945 83.6222 14.931 0 0.000279241 0 0

## nvme:f2fs:DRBM:68:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

68 29.999733 3894730.000000 129825.488653 30.09 2.14 0 49.99 3024.24 505.12 0 0 0 0 0.0597517 0 1.39579 84.4408 14.1036 0 0 0 0

## nvme:f2fs:DRBM:67:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

67 30.000214 3894769.000000 129824.707896 30.0919 2.32 0 42.71 3031.64 507.39 0 0 0 0 0.0647311 0 1.19167 84.5868 14.1569 0 0 0 0

## nvme:f2fs:DRBM:66:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

66 29.999759 3894843.000000 129829.141584 30.0922 2.02 0 40.44 3035.51 507.76 0 0 0 0 0.0563344 0 1.1278 84.6553 14.1606 0 0 0 0

## nvme:f2fs:DRBM:65:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

65 30.000153 3894818.000000 129826.604884 30.0925 2.12 0 38.61 3037.14 509.05 0 0 0 0 0.0591036 0 1.07641 84.6726 14.1918 0 0 0 0

## nvme:f2fs:DRBM:64:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

64 29.999946 3894668.000000 129822.501361 30.0897 1.89 0 39.9 3067.48 479.6 0 0 0 0 0.0526628 0 1.11177 85.472 13.3635 0 0 0 0

## nvme:f2fs:DRBM:63:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

63 30.000089 3894818.000000 129826.881720 30.088 2.19 0 38.36 3066.52 479.01 0 0 0 0 0.0610695 0 1.06969 85.5118 13.3575 0 0 0 0

