### SYSTEM         = Linux lass 4.14.11debug+ #1 SMP Tue Jan 14 02:29:01 PST 2020 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 32G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,DWSM,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,DWSM10,DWSM100,DWSM1000,DWSM10000,DWSL10,DWSL100,DWSL1000,DWSL10000,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL,DWRM
### NCORES         = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
### CORE_SEQ       = 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119


### MODEL_NAME     = Intel(R) Xeon(R) CPU E7-8870 v2 @ 2.30GHz
### PHYSICAL_CHIPS = 8
### CORE_PER_CHIP  = 15
### SMT_LEVEL      = 1


## nvme:f2fs:DRBM:120:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

## nvme:f2fs:DRBM:114:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

114 29.998811 8085581.000000 269530.045573 30.0912 4.03 0 95.89 2589.77 859.41 0 0 0 0 0.11355 0 2.70181 72.9698 24.2149 0 0 0 0

## nvme:f2fs:DRBM:113:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

113 29.999514 8306579.000000 276890.450577 30.0926 4.2 0 108.67 2608.95 825.76 0 0 0 0 0.118391 0 3.06321 73.5417 23.2767 0 0 0 0

## nvme:f2fs:DRBM:112:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

112 29.999072 7992119.000000 266412.210222 30.0937 3.91 0 125.22 2594 820.33 0 0 0 0 0.110344 0 3.53383 73.2053 23.1505 0 0 0 0

## nvme:f2fs:DRBM:111:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

111 29.999221 7878365.000000 262618.983561 30.0908 3.66 0 100.39 2619.36 830.37 0 0 0 0 0.102989 0 2.82488 73.7063 23.3658 0 0 0 0

## nvme:f2fs:DRBM:110:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

110 29.999064 7882396.000000 262754.733033 30.0983 4.4 0 102.9 2616.8 829.32 0 0 0 0 0.123824 0 2.8958 73.6417 23.3386 0 0 0 0

## nvme:f2fs:DRBM:109:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

109 29.998958 8123899.000000 270806.036514 30.0909 4.06 0 97.9 2644.78 800.33 0 0.01 0 0 0.11446 0 2.76002 74.5622 22.5631 0 0.000281922 0 0

## nvme:f2fs:DRBM:108:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

108 29.999735 7856959.000000 261900.947034 30.0918 3.91 0 93.78 2654.54 803.42 0 0 0 0 0.109966 0 2.63749 74.657 22.5956 0 0 0 0

## nvme:f2fs:DRBM:107:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

107 29.999093 8941152.000000 298047.407624 30.0904 4.8 0 181.46 2571.67 771.07 0 0 0 0 0.136016 0 5.14197 72.8725 21.8495 0 0 0 0

## nvme:f2fs:DRBM:106:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

106 29.999156 8128542.000000 270959.026048 30.0898 3.82 0 101.23 2648.38 802.16 0 0.01 0 0 0.107436 0 2.84706 74.4848 22.5605 0 0.000281246 0 0

## nvme:f2fs:DRBM:105:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

105 29.999145 7837961.000000 261272.817006 30.0898 3.9 0 86.85 2690.92 778.27 0 0 0 0 0.109552 0 2.43965 75.5889 21.8619 0 0 0 0

## nvme:f2fs:DRBM:104:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

104 29.998837 7836931.000000 261241.159778 30.0903 3.6 0 85.52 2690.51 778.11 0 0 0 0 0.101188 0 2.40377 75.6241 21.8709 0 0 0 0

## nvme:f2fs:DRBM:103:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

103 29.999355 7864340.000000 262150.304595 30.097 4.17 0 94.19 2682.5 774.68 0 0 0 0 0.117282 0 2.64911 75.4456 21.788 0 0 0 0

## nvme:f2fs:DRBM:102:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

102 29.999318 7839542.000000 261324.006066 30.0926 3.74 0 87.75 2717.72 748.56 0 0 0 0 0.105122 0 2.46643 76.3883 21.0401 0 0 0 0

## nvme:f2fs:DRBM:101:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

101 29.999437 7835035.000000 261172.734158 30.0909 3.6 0 87.12 2719.57 748.82 0 0 0 0 0.101149 0 2.4478 76.4115 21.0395 0 0 0 0

## nvme:f2fs:DRBM:100:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

100 29.999530 7830788.000000 261030.359101 30.0921 3.28 0 86.93 2720.05 748.53 0 0 0 0 0.0921662 0 2.44268 76.4319 21.0333 0 0 0 0

## nvme:f2fs:DRBM:99:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

99 29.999158 7839979.000000 261339.971619 30.0921 3.71 0 88.55 2719.57 748.91 0 0 0 0 0.104192 0 2.48684 76.3765 21.0324 0 0 0 0

## nvme:f2fs:DRBM:98:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

98 29.999104 7860414.000000 262021.625000 30.0905 3.83 0 91.17 2747.08 718.11 0 0 0 0 0.107579 0 2.56082 77.1611 20.1706 0 0 0 0

## nvme:f2fs:DRBM:97:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

97 29.999346 8526680.000000 284228.859144 30.0923 4 0 101.78 2736.78 712.76 0 0 0 0 0.112507 0 2.86275 76.977 20.0477 0 0 0 0

## nvme:f2fs:DRBM:96:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

96 29.999413 7880600.000000 262691.805484 30.0911 3.81 0 92.58 2746.37 713.31 0 0 0 0 0.107141 0 2.60344 77.2305 20.0589 0 0 0 0

## nvme:f2fs:DRBM:95:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

95 29.999827 7833449.000000 261116.472347 30.0922 3.83 0 84.52 2753.64 720.88 0 0.01 0 0 0.107497 0 2.37224 77.2869 20.2331 0 0.000280672 0 0

## nvme:f2fs:DRBM:94:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

94 29.999723 7854436.000000 261816.948270 30.0911 3.49 0 90.93 2777.1 687.51 0 0.01 0 0 0.0980602 0 2.5549 78.0295 19.3173 0 0.000280975 0 0

## nvme:f2fs:DRBM:93:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

93 29.999460 7866065.000000 262206.884699 30.0899 3.74 0 92.41 2773.03 685.57 0 0 0 0 0.105211 0 2.59962 78.0091 19.286 0 0 0 0

## nvme:f2fs:DRBM:92:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

92 29.999428 7932290.000000 264414.708940 30.0905 3.44 0 105.3 2765.28 677.83 0 0.01 0 0 0.0968507 0 2.96464 77.8544 19.0838 0 0.000281543 0 0

## nvme:f2fs:DRBM:91:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

91 29.999611 7819650.000000 260658.382926 30.0897 3.61 0 78.15 2788.04 693.67 0 0 0 0 0.101306 0 2.19309 78.2395 19.4661 0 0 0 0

## nvme:f2fs:DRBM:90:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

90 29.999572 7818257.000000 260612.285025 30.0898 3.49 0 77.97 2818.02 664.54 0 0 0 0 0.0979231 0 2.1877 79.0686 18.6458 0 0 0 0

## nvme:f2fs:DRBM:89:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

89 30.000025 7826628.000000 260887.385427 30.0902 3.59 0 82.35 2813.29 663.2 0 0 0 0 0.100774 0 2.31162 78.9711 18.6165 0 0 0 0

## nvme:f2fs:DRBM:88:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

88 29.999448 7833291.000000 261114.502529 30.0903 3.48 0 88.41 2809.88 660.13 0 0 0 0 0.0977007 0 2.4821 78.8871 18.5331 0 0 0 0

## nvme:f2fs:DRBM:87:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

87 29.999971 7826404.000000 260880.388816 30.0911 3.64 0 83.9 2843.72 634.19 0 0 0 0 0.102091 0 2.35314 79.7577 17.7871 0 0 0 0

## nvme:f2fs:DRBM:86:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

86 29.999627 7817275.000000 260579.073301 30.0895 3.43 0 76.65 2848.61 636.29 0 0 0 0 0.0962137 0 2.15008 79.9054 17.8483 0 0 0 0

## nvme:f2fs:DRBM:85:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

85 29.999507 7813966.000000 260469.814844 30.089 3.45 0 73.52 2851.24 638.36 0 0 0 0 0.0967316 0 2.06136 79.9435 17.8984 0 0 0 0

## nvme:f2fs:DRBM:84:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

84 29.999494 7829352.000000 260982.797767 30.0986 4.09 0 80.4 2845.77 633.49 0 0 0 0 0.114767 0 2.25605 79.8532 17.7759 0 0 0 0

## nvme:f2fs:DRBM:83:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

83 29.999285 7826636.000000 260894.082652 30.0888 3.31 0 75.18 2879.29 607.76 0 0.01 0 0 0.0928328 0 2.10851 80.753 17.0453 0 0.000280462 0 0

## nvme:f2fs:DRBM:82:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

82 29.999709 7818989.000000 260635.493242 30.0908 2.96 0 77.84 2877.33 607.23 0 0 0 0 0.0830211 0 2.18323 80.7024 17.0314 0 0 0 0

## nvme:f2fs:DRBM:81:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

81 29.999564 7815258.000000 260512.389544 30.0886 3.02 0 70.59 2882.83 610.41 0 0 0 0 0.0846685 0 1.97906 80.8229 17.1134 0 0 0 0

## nvme:f2fs:DRBM:80:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

80 29.999737 7819622.000000 260656.348930 30.0884 3.3 0 73.44 2880.89 608.13 0 0 0 0 0.0925469 0 2.05959 80.7932 17.0547 0 0 0 0

## nvme:f2fs:DRBM:79:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

79 29.999487 7820589.000000 260690.761112 30.09 3.35 0 78.12 2907.33 577.91 0 0 0 0 0.0939241 0 2.19025 81.5129 16.2029 0 0 0 0

## nvme:f2fs:DRBM:78:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

78 29.999697 7817587.000000 260588.867620 30.0889 3.23 0 73.43 2910.15 578.68 0 0.01 0 0 0.0905904 0 2.05946 81.6197 16.23 0 0.000280466 0 0

## nvme:f2fs:DRBM:77:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

77 29.999598 7813125.000000 260440.987767 30.0896 3.36 0 73.6 2911.41 580.02 0 0 0 0 0.0941601 0 2.06255 81.5889 16.2544 0 0 0 0

## nvme:f2fs:DRBM:76:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

76 29.999699 7810235.000000 260343.776042 30.09 3.3 0 68.98 2916.35 582.41 0 0 0 0 0.0924101 0 1.93165 81.6667 16.3093 0 0 0 0

## nvme:f2fs:DRBM:75:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

75 29.999511 7808347.000000 260282.472004 30.0964 3.43 0 68.25 2946.09 553.88 0 0.01 0 0 0.0960338 0 1.91088 82.4852 15.5076 0 0.000279982 0 0

## nvme:f2fs:DRBM:74:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

74 29.999707 7810675.000000 260358.374408 30.0895 3.1 0 66.77 2945.95 553.31 0 0 0 0 0.0868559 0 1.87076 82.5397 15.5027 0 0 0 0

## nvme:f2fs:DRBM:73:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

73 29.999796 7807248.000000 260243.367635 30.0888 3.09 0 66.24 2947.77 556.15 0 0 0 0 0.0864759 0 1.85377 82.4955 15.5643 0 0 0 0

## nvme:f2fs:DRBM:72:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

72 29.999810 7801677.000000 260057.549680 30.0908 2.57 0 62.63 2980 527.67 0 0 0 0 0.071931 0 1.75293 83.4063 14.7688 0 0 0 0

## nvme:f2fs:DRBM:71:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

71 29.999545 7806551.000000 260222.310928 30.0894 2.92 0 64.21 2979.19 526.96 0 0.01 0 0 0.0817174 0 1.79694 83.3739 14.7472 0 0.000279854 0 0

## nvme:f2fs:DRBM:70:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

70 30.000060 7808515.000000 260283.315741 30.0896 3.06 0 65.19 2978.29 525.85 0 0 0 0 0.0856569 0 1.82483 83.3697 14.7198 0 0 0 0

## nvme:f2fs:DRBM:69:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

69 29.999811 7805662.000000 260190.371904 30.0903 3.13 0 64.55 2979.43 527.11 0 0 0 0 0.0875716 0 1.80599 83.3589 14.7476 0 0 0 0

## nvme:f2fs:DRBM:68:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

68 29.999673 7803814.000000 260129.967985 30.0957 3.35 0 62.66 3010.47 497.85 0 0 0 0 0.0937239 0 1.75306 84.2247 13.9285 0 0 0 0

## nvme:f2fs:DRBM:67:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

67 29.999797 7803211.000000 260108.795344 30.0896 2.89 0 61.14 3011.85 497.67 0 0 0 0 0.080872 0 1.7109 84.2817 13.9265 0 0 0 0

## nvme:f2fs:DRBM:66:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

66 29.999834 7806992.000000 260234.507945 30.0894 3.04 0 62.71 3010.6 496.99 0 0 0 0 0.0850745 0 1.75494 84.2517 13.9083 0 0 0 0

## nvme:f2fs:DRBM:65:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

65 29.999681 7802046.000000 260070.967155 30.0889 2.65 0 61.43 3011.95 498.04 0 0 0 0 0.0741452 0 1.71877 84.2723 13.9348 0 0 0 0

## nvme:f2fs:DRBM:64:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

64 29.999998 7934977.000000 264499.247385 30.0889 2.77 0 60.79 3040.94 468.18 0 0 0 0 0.0775328 0 1.70152 85.1165 13.1044 0 0 0 0

## nvme:f2fs:DRBM:63:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

63 29.999829 7803528.000000 260119.081302 30.0887 2.65 0 61.61 3040.32 468.13 0 0 0 0 0.0741734 0 1.72446 85.0984 13.1029 0 0 0 0

## nvme:f2fs:DRBM:62:directio
