### SYSTEM         = Linux lass 4.14.11debug+ #1 SMP Tue Jan 14 02:29:01 PST 2020 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 32G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,DWSM,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,DWSM10,DWSM100,DWSM1000,DWSM10000,DWSL10,DWSL100,DWSL1000,DWSL10000,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL,DWRM
### NCORES         = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
### CORE_SEQ       = 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119


### MODEL_NAME     = Intel(R) Xeon(R) CPU E7-8870 v2 @ 2.30GHz
### PHYSICAL_CHIPS = 8
### CORE_PER_CHIP  = 15
### SMT_LEVEL      = 1


## nvme:f2fs:DRBM:120:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

115 30.000130 1946704.000000 64889.851787 30.0935 4.99 0 72.15 2604.44 883.52 0 0 0 0 0.139968 0 2.02379 73.0538 24.7825 0 0 0 0

## nvme:f2fs:DRBM:114:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

114 29.999003 1946535.000000 64886.656495 30.0917 3.19 0 71 2605.47 884.8 0 0 0 0 0.0894946 0 1.99189 73.0958 24.8228 0 0 0 0

## nvme:f2fs:DRBM:113:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

113 29.999940 1946575.000000 64885.962895 30.0909 3.23 0 74.15 2632.49 854.66 0 0.01 0 0 0.0906148 0 2.08021 73.8522 23.9767 0 0.000280541 0 0

## nvme:f2fs:DRBM:112:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

112 30.000240 1946483.000000 64882.246740 30.0956 3.55 0 72.78 2634.64 853.45 0 0 0 0 0.0995954 0 2.04185 73.915 23.9436 0 0 0 0

## nvme:f2fs:DRBM:111:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

111 29.999767 1946503.000000 64883.936934 30.0933 3.06 0 70.6 2636.12 855.42 0 0 0 0 0.0858297 0 1.98025 73.9403 23.9936 0 0 0 0

## nvme:f2fs:DRBM:110:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

110 30.000571 1946628.000000 64886.365429 30.0923 3.11 0 72.22 2634.55 854.22 0 0 0 0 0.0872591 0 2.02632 73.9191 23.9673 0 0 0 0

## nvme:f2fs:DRBM:109:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

109 30.000234 1946685.000000 64888.994005 30.092 3.05 0 72.34 2664.38 825.23 0 0 0 0 0.085554 0 2.02917 74.7372 23.1481 0 0 0 0

## nvme:f2fs:DRBM:108:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

108 30.000371 1946390.000000 64878.864532 30.0943 3.26 0 71.39 2666.29 824.57 0 0 0 0 0.0914315 0 2.00224 74.78 23.1263 0 0 0 0

## nvme:f2fs:DRBM:107:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

107 29.999160 1946673.000000 64890.916299 30.0929 3.3 0 70.74 2666.27 825.93 0 0 0 0 0.0925344 0 1.9836 74.7642 23.1597 0 0 0 0

## nvme:f2fs:DRBM:106:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

106 30.000214 1946715.000000 64890.037077 30.0915 3.13 0 71.81 2666.35 825.13 0 0 0 0 0.0877631 0 2.0135 74.7626 23.1361 0 0 0 0

## nvme:f2fs:DRBM:105:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

105 29.999960 1946497.000000 64883.320442 30.0941 3.18 0 70.6 2696.25 798.01 0 0 0 0 0.0891246 0 1.97868 75.5667 22.3655 0 0 0 0

## nvme:f2fs:DRBM:104:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

104 29.999670 1946384.000000 64880.180681 30.0926 2.82 0 69.61 2697.65 797.22 0 0 0 0 0.0790514 0 1.95134 75.6216 22.348 0 0 0 0

## nvme:f2fs:DRBM:103:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

103 30.000176 1946861.000000 64894.985718 30.0917 4.72 0 70.5 2698.85 797.67 0 0.01 0 0 0.132148 0 1.97382 75.561 22.3328 0 0.000279975 0 0

## nvme:f2fs:DRBM:102:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

102 30.001447 1946712.000000 64887.269465 30.0943 2.92 0 63.48 2732.28 770.74 0 0 0 0 0.081806 0 1.77844 76.5469 21.5929 0 0 0 0

## nvme:f2fs:DRBM:101:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

101 30.000107 1946743.000000 64891.201845 30.0923 3 0 67.16 2730.94 769.51 0 0 0 0 0.0840193 0 1.88091 76.4839 21.5512 0 0 0 0

## nvme:f2fs:DRBM:100:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

100 29.999719 1946650.000000 64888.940131 30.0925 3.15 0 66.06 2731.19 770.11 0 0 0 0 0.0882227 0 1.85016 76.493 21.5686 0 0 0 0

## nvme:f2fs:DRBM:99:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

99 30.000438 1946741.000000 64890.419463 30.0926 2.8 0 68.27 2730.3 768.61 0 0 0 0 0.0784318 0 1.91234 76.4794 21.5298 0 0 0 0

## nvme:f2fs:DRBM:98:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

98 30.000627 1946482.000000 64881.378350 30.0934 3.23 0 67.88 2759.88 740.5 0 0 0 0 0.0904384 0 1.90061 77.2753 20.7336 0 0 0 0

## nvme:f2fs:DRBM:97:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

97 30.001197 1946840.000000 64892.076915 30.0916 2.75 0 68.18 2760.06 740.09 0 0.02 0 0 0.0770071 0 1.90922 77.2888 20.7244 0 0.000560052 0 0

## nvme:f2fs:DRBM:96:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

96 30.000363 1946746.000000 64890.747457 30.0922 2.69 0 67.06 2761.02 739.46 0 0 0 0 0.0753453 0 1.87831 77.3345 20.7118 0 0 0 0

## nvme:f2fs:DRBM:95:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

95 29.999728 1946703.000000 64890.688023 30.099 3.64 0 67.37 2762.1 740.23 0 0 0 0 0.101865 0 1.88535 77.2974 20.7154 0 0 0 0

## nvme:f2fs:DRBM:94:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

94 30.000527 1946729.000000 64889.826309 30.0937 3.1 0 65 2792.85 711.93 0 0 0 0 0.0867647 0 1.81926 78.168 19.9259 0 0 0 0

## nvme:f2fs:DRBM:93:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

93 29.999831 1946795.000000 64893.532071 30.0917 2.86 0 64.67 2793.17 712.81 0 0 0 0 0.0800334 0 1.80971 78.1632 19.9471 0 0 0 0

## nvme:f2fs:DRBM:92:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

92 30.000240 1946781.000000 64892.181827 30.0919 3.06 0 60.94 2796.17 713 0 0 0 0 0.0856382 0 1.70549 78.2546 19.9543 0 0 0 0

## nvme:f2fs:DRBM:91:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

91 30.000096 1946756.000000 64891.658372 30.0939 2.62 0 62.14 2796.33 715.21 0 0 0 0 0.0732601 0 1.73755 78.1906 19.9986 0 0 0 0

## nvme:f2fs:DRBM:90:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

90 30.001110 1946746.000000 64889.132772 30.091 2.9 0 57.64 2829.95 689.21 0 0.01 0 0 0.0810121 0 1.61019 79.0553 19.2532 0 0.000279352 0 0

## nvme:f2fs:DRBM:89:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

89 30.000164 1946735.000000 64890.812902 30.0909 3.09 0 55.65 2831.59 689.27 0 0 0 0 0.0863225 0 1.55464 79.1035 19.2555 0 0 0 0

## nvme:f2fs:DRBM:88:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

88 29.999904 1946762.000000 64892.273290 30.0926 2.89 0 56.57 2831.68 688.39 0 0 0 0 0.0807369 0 1.58038 79.1076 19.2313 0 0 0 0

## nvme:f2fs:DRBM:87:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

87 29.999870 1946431.000000 64881.313690 30.0939 2.95 0 59.85 2858.42 658.28 0 0 0 0 0.0824137 0 1.67202 79.8553 18.3903 0 0 0 0

## nvme:f2fs:DRBM:86:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

86 30.000531 1946759.000000 64890.817345 30.0914 2.86 0 57.2 2859.98 659.25 0 0 0 0 0.0799041 0 1.59808 79.9036 18.4185 0 0 0 0

## nvme:f2fs:DRBM:85:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

85 30.000304 1946543.000000 64884.109912 30.1013 3.56 0 58.66 2861.38 657.94 0 0 0 0 0.0993986 0 1.63784 79.8924 18.3703 0 0 0 0

## nvme:f2fs:DRBM:84:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

84 30.000361 1946591.000000 64885.585980 30.0918 2.95 0 59.75 2860.38 657.77 0 0 0 0 0.0823827 0 1.6686 79.8799 18.3691 0 0 0 0

## nvme:f2fs:DRBM:83:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

83 30.000256 1946681.000000 64888.812584 30.0909 2.78 0 59.68 2889.99 628.67 0 0 0 0 0.0776293 0 1.66652 80.7007 17.5551 0 0 0 0

## nvme:f2fs:DRBM:82:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

82 30.000783 1946510.000000 64881.973616 30.0911 2.8 0 57.46 2891.16 629.63 0 0 0 0 0.0781894 0 1.60456 80.735 17.5823 0 0 0 0

## nvme:f2fs:DRBM:81:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

81 29.999799 1946558.000000 64885.700546 30.0972 3.32 0 56.41 2893.37 629.73 0 0.01 0 0 0.0926639 0 1.57445 80.7563 17.5763 0 0.000279108 0 0

## nvme:f2fs:DRBM:80:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

80 30.000249 1946561.000000 64884.827771 30.091 2.55 0 53.55 2895.32 629.24 0 0 0 0 0.0712159 0 1.49553 80.86 17.5733 0 0 0 0

## nvme:f2fs:DRBM:79:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

79 30.000441 1946543.000000 64883.813285 30.0898 2.3 0 54.98 2923.6 601.22 0 0 0 0 0.0642081 0 1.53485 81.6169 16.784 0 0 0 0

## nvme:f2fs:DRBM:78:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

78 30.000778 1946540.000000 64882.982953 30.0911 2.86 0 55.55 2924.11 599.63 0 0 0 0 0.0798403 0 1.55074 81.63 16.7394 0 0 0 0

## nvme:f2fs:DRBM:77:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

77 30.000206 1946642.000000 64887.622032 30.0907 2.63 0 54.2 2925.6 600.76 0 0 0 0 0.0733983 0 1.51262 81.6479 16.7661 0 0 0 0

## nvme:f2fs:DRBM:76:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

76 30.000937 1946747.000000 64889.539039 30.0904 2.7 0 50.41 2929.54 600.56 0 0 0 0 0.0753514 0 1.40684 81.7574 16.7604 0 0 0 0

## nvme:f2fs:DRBM:75:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

75 30.000276 1946571.000000 64885.102423 30.0918 2.39 0 49.77 2960.35 573.57 0 0 0 0 0.0666466 0 1.38787 82.5511 15.9943 0 0 0 0

## nvme:f2fs:DRBM:74:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

74 29.999787 1946398.000000 64880.394715 30.0894 2.46 0 44.15 2965.65 574.81 0 0 0 0 0.0685796 0 1.23081 82.6761 16.0245 0 0 0 0

## nvme:f2fs:DRBM:73:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

73 30.000116 1946693.000000 64889.515109 30.0904 2.56 0 47.52 2964.38 573.53 0 0 0 0 0.0713491 0 1.32442 82.6195 15.9847 0 0 0 0

## nvme:f2fs:DRBM:72:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

72 30.000336 1946609.000000 64886.240752 30.0896 2.32 0 44.68 2995.11 544.93 0 0 0 0 0.0646773 0 1.2456 83.4981 15.1916 0 0 0 0

## nvme:f2fs:DRBM:71:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

71 30.000010 1946795.000000 64893.145554 30.0898 2.24 0 41.84 2999.2 544.85 0 0 0 0 0.0624281 0 1.16607 83.5867 15.1848 0 0 0 0

## nvme:f2fs:DRBM:70:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

70 30.000709 1947014.000000 64898.933847 30.0906 2.18 0 39.92 3001.18 545.68 0 0 0 0 0.0607418 0 1.1123 83.6226 15.2044 0 0 0 0

## nvme:f2fs:DRBM:69:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

69 30.000665 1946577.000000 64884.462793 30.0902 1.82 0 40.61 3001.3 545 0 0 0 0 0.0507143 0 1.1316 83.6313 15.1864 0 0 0 0

## nvme:f2fs:DRBM:68:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

68 30.000399 1946878.000000 64895.069434 30.0901 2.09 0 39.36 3032.2 515.35 0 0 0 0 0.0582335 0 1.09668 84.4859 14.3592 0 0 0 0

## nvme:f2fs:DRBM:67:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

67 30.000176 1946489.000000 64882.586442 30.0897 2.06 0 40.67 3031.36 515.42 0 0 0 0 0.0573894 0 1.13302 84.4505 14.3591 0 0 0 0

## nvme:f2fs:DRBM:66:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

66 30.001277 1946865.000000 64892.737044 30.0902 2.05 0 40.94 3031.77 514.78 0 0 0 0 0.0571104 0 1.14054 84.4612 14.3411 0 0 0 0

## nvme:f2fs:DRBM:65:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

65 30.000600 1946639.000000 64886.667869 30.0888 2 0 39.41 3032.33 515.51 0 0 0 0 0.0557219 0 1.098 84.4837 14.3626 0 0 0 0

## nvme:f2fs:DRBM:64:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

64 30.000349 1946735.000000 64890.411538 30.0898 1.94 0 40.55 3061.38 485.24 0 0 0 0 0.0540524 0 1.12981 85.2964 13.5198 0 0 0 0

## nvme:f2fs:DRBM:63:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

63 30.000286 1946750.000000 64891.048725 30.0899 1.68 0 38.29 3063.27 486.23 0 0 0 0 0.0468036 0 1.06673 85.3405 13.546 0 0 0 0

## nvme:f2fs:DRBM:62:directio
